обозначение,наименование,индекс,коэф_входимости,заказанное_кол,уровень_критичности,примечания,наименование_материала,locmat_name,locmat,уд_вес,стоимость_мат_за_1кг_м,заг_диаметр,заг_толщина,заг_длина,заг_ширина,заг_на_кол_во,прутки,плиты,вес,стоимость_мат_ла,индустриализация_вид,индустриализация_стоимость,подряд_вид,подряд_стоимость,термообработка_вид,терообработка_стоимость,покрытие_площадь,покрытие_вид,покрытие_стоимость,резка_т_подг_мин,резка_т_маш_мин,резка_т_сум_ч,cn_т_подг_мин,cn_т_маш_мин,cn_т_сум_ч,dart_т_подг_мин,dart_т_маш_мин,dart_т_сум_ч,mx-cn_т_подг_мин,mx-cn_т_маш_мин,mx-cn_т_сум_ч,tour_т_подг_мин,tour_т_маш_мин,tour_т_сум_ч,mx\dart-tour_т_подг_мин,mx\dart-tour_т_ман_мин,mx\dart-tour_т_сум_ч,финишная_т_подг_мин,финишная_т_маш_мин,финишная_т_сум_ч,слесарная_т_подг_мин,слесарная_т_маш_мин,слесарная_т_сум_ч,шлифовальная_т_подг_мин,шлифовальная_т_маш_мин,шлифовальная_т_сум_ч,резерв_т_подг_мин,резерв_т_маш_мин,резерв_т_сум_ч,т_партии_ч,номер_заказа,full_cod1,year
7Х6.626.021-01СБ,Проводник П2,0.0,1.0,2.0,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38141,76.626.021-01,2019
7Х6.626.024,Проводник П3,0.0,1.0,2.0,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38141,76.626.024,2019
ЕИРВ.722532.003,Колесо зубчатое червячное,2,2.0,2.0,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.722532.003,2019
ЕИРВ.722532.002,Колесо зубчатое червячное,4,2.0,2.0,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.722532.002,2019
ЕИРВ.722531.002,Колесо зубчатое червячное,4,2.0,2.0,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.722531.002,2019
ЕИРВ.722532.001,Колесо зубчатое червячное,3,2.0,2.0,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.722532.001,2019
ЕИРВ.722531.001,Колесо зубчатое червячное,2,2.0,2.0,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.722531.001,2019
ЕИРВ.721145.003,Колесо зубчатое ,2,2.0,2.0,С1,только нарезка зубьев,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.721145.003,2019
ЕИРВ.721135.003,Колесо зубчатое ,2,2.0,2.0,С1,только нарезка зубьев,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.721135.003,2019
ЕИРВ.721144.005,Колесо зубчатое прямозубое,4,2.0,2.0,С1,только нарезка зубьев,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.721144.005,2019
ЕИРВ.721144.006,Колесо зубчатое прямозубое,4,4.0,4.0,С1,только нарезка зубьев,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.721144.006,2019
ЕИРВ.721136.002,Колесо зубчатое ,2,2.0,2.0,С1,только нарезка зубьев,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.721136.002,2019
ЕИРВ.721136.001,Колесо зубчатое ,2,2.0,2.0,С1,только нарезка зубьев,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.721136.001,2019
ЕИРВ.721134.002,Колесо зубчатое прямозубое,3,2.0,2.0,С1,только нарезка зубьев,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.721134.002,2019
ЕИРВ.721134.002-01,Колесо зубчатое прямозубое,3,2.0,2.0,С1,только нарезка зубьев,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.721134.002-01,2019
ЕИРВ.721134.001,Колесо зубчатое прямозубое,3,2.0,2.0,С1,только нарезка зубьев,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.721134.001,2019
ЕИРВ.721362.003,Колесо зубчатое прямозубое,2,4.0,4.0,С1,только нарезка зубьев,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.721362.003,2019
ЕИРВ.722561.001,Червяк,0,2.0,2.0,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.722561.001,2019
ЕИРВ.722564.001,Червяк,0,2.0,2.0,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.722564.001,2019
ЕИРВ.722564.002,Червяк,0,2.0,2.0,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.722564.002,2019
ЕИРВ.722565.001,Червяк,0,2.0,2.0,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.722565.001,2019
ЕИРВ.722565.002,Червяк,0,2.0,2.0,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0,0.0,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38143,.722565.002,2019
D102160,Мех. Обработка крышки подшипника BS,AP,12.0,12.0,С1,ИЗМЕНИЛСЯ ИНДЕКС,09Г2С,,,7.85,1.5,250.0,,80.0,,1.0,1.104,0.0,425.19525,637.792875,,1000.0,,0.0,,0,0.160925,,0,30.0,40.0,70.0,360.0,40.0,400.0,,,0.0,,,0.0,360.0,120.0,480.0,,,0.0,,,0.0,5.0,2.0,7.0,,,0.0,,,0.0,52.98333333333333,38144,102160,2019
D102173,Ring AS-FZ,AC,16.0,16.0,С1,,09 Г2С,,,7.8,0.95,,20.0,225.0,225.0,1.0,0.0,0.9315,145.314,138.04829999999995,,0.0,"плазменная резка (ф225, Ф110)",5.0,,0,0.11925,,0,,,0.0,,,0.0,,,0.0,,,0.0,180.0,18.0,198.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,7.8,38144,102173,2019
D102173,Ring AS-FZ,AC,16.0,16.0,С1,,09 Г2С,,,7.8,0.95,,20.0,225.0,225.0,1.0,0.0,0.9315,145.314,138.04829999999995,,0.0,"плазменная резка (ф225, Ф110)",5.0,,0,0.11925,,0,,,0.0,,,0.0,,,0.0,,,0.0,180.0,18.0,198.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,7.8,38144,102173,2019
A5E00279717,Шайба нажимная,0,20.0,20.0,С1,ПЕСА.301544.005,09 Г2С,,,7.85,1.5,,25.0,290.0,290.0,1.0,0.0,1.9343,379.6063749999999,569.4095624999999,,4655.0,"резка (ф290, ф95, 12 отв.Ф25)",28.0,,0,0.1972,,0,,,0.0,240.0,60.0,300.0,,,0.0,,,0.0,360.0,50.0,410.0,,,0.0,,,0.0,5.0,2.0,7.0,,,0.0,,,0.0,47.41666666666666,38145,500279717,2019
A5E00279717,Шайба нажимная,0,20.0,20.0,С1,ПЕСА.301544.005,09 Г2С,,,7.85,1.5,,25.0,290.0,290.0,1.0,0.0,1.9343,379.6063749999999,569.4095624999999,,4655.0,"резка (ф290, ф95, 12 отв.Ф25)",28.0,,0,0.1972,,0,,,0.0,240.0,60.0,300.0,,,0.0,,,0.0,360.0,50.0,410.0,,,0.0,,,0.0,5.0,2.0,7.0,,,0.0,,,0.0,47.41666666666666,38145,500279717,2019
АГ.01.01.07,КОЛПАЧОК,0,90.0,90.0,С1,,12Х18Н9Т,LOCMAT04109,J LS59-1 D005,8.5,8.0,8.0,,405.0,,60.0,0.6986249999999999,0.0,0.29834082,2.38672656,,0.0,,0.0,,0.0,0.00027004,,0.0,5.0,0.2,5.2,,,0.0,,,0.0,,,0.0,180.0,4.0,184.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,9.383333333333333,38150,.01.01.07,2019
АГ.02.01.01,КРЫШКА,0,30.0,30.0,С1,,В95,В95,В95,2.8,7.0,,25.0,46.0,25.0,1.0,0.0,0.039675,2.77725,19.44075,,0.0,,0.0,,0.0,0.00585,,0.0,5.0,0.5,5.5,,,0.0,90.0,16.0,106.0,,,0.0,,,0.0,,,0.0,,,0.0,3.0,1.0,4.0,,,0.0,,,0.0,10.38333333333333,38150,.02.01.01,2019
АГ.02.01.02,КРЫШКА,0,30.0,30.0,С1,,Д16АТ,Д16АТ,Д16АТ,2.8,6.0,,1.0,45.0,23.0,1.0,0.0,0.0357075,0.099981,0.599886,,0.0,,0.0,,0.0,0.002206,,0.0,5.0,0.5,5.5,,,0.0,30.0,1.5,31.5,,,0.0,,,0.0,,,0.0,,,0.0,3.0,0.3,3.3,,,0.0,,,0.0,1.783333333333333,38150,.02.01.02,2019
АГ.02.01.05,ШАЙБА,0,120.0,120.0,С1,,Д16АТ,Д16АТ,Д16АТ,2.8,6.0,,1.0,22.0,22.0,1.0,0.0,0.066792,0.1870176,1.1221056,,0.0,,0.0,,0.0,0.001056,,0.0,5.0,0.3,5.3,,,0.0,,,0.0,,,0.0,30.0,1.0,31.0,,,0.0,5.0,1.0,6.0,,,0.0,,,0.0,,,0.0,5.266666666666667,38150,.02.01.05,2019
АГ.02.01.07,ВИНТ,0,60.0,60.0,С1,,стальА12,стальА12,стальА12,7.8,2.0,4.0,,650.0,,40.0,1.12125,0.0,0.10984662,0.21969324,,0.0,,0.5,,0.0,0.00022922,,0.0,5.0,0.1,5.1,,,0.0,,,0.0,,,0.0,30.0,2.5,32.5,30.0,0.6,30.6,,,0.0,2.0,0.3,2.3,,,0.0,,,0.0,4.616666666666667,38150,.02.01.07,2019
АГ.02.01.08M,КОРПУС,1,30.0,30.0,С1,,В95,В95,В95,2.8,7.0,,25.0,70.0,47.0,1.0,0.0,0.1135049999999999,7.945349999999999,55.61744999999999,,0.0,,0.0,,0.0,0.01243,анокс,0.6215,5.0,1.0,6.0,240.0,75.0,315.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,10.0,15.0,,,0.0,,,0.0,47.16666666666666,38150,.02.01.08,2019
РА1.047.011,Основание,0,30.0,30.0,С1,,Д16АТ,,,2.8,8.0,,5.0,35.0,32.0,1.0,0.0,0.03864,0.54096,4.32768,,0.0,,0.0,,0.0,0.00291,хим.окс.э.,0.1455,5.0,0.1,5.1,,,0.0,90.0,9.0,99.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,2.0,7.0,,,0.0,,,0.0,7.216666666666667,38150,1.047.011,2019
РА1.047.012,Втулка,0,30.0,30.0,С1,,20,,,7.82,2.0,10.0,,16.0,,1.0,0.552,0.0,0.3388562400000001,0.6777124800000002,,0.0,,0.0,,0.0,0.0006594,Ц6.б.,0.032970000000000006,5.0,0.05,5.05,,,0.0,,,0.0,,,0.0,60.0,2.0,62.0,30.0,0.7,30.7,,,0.0,5.0,0.1,5.1,,,0.0,,,0.0,3.091666666666667,38150,1.047.012,2019
РА1.040.020M,ШТУЦЕР,0,30.0,30.0,С1,,Л63,LOCMAT04127,J L63 D010,7.8,12.0,10.0,,27.0,,1.0,0.9315,0.0,0.5703574499999999,6.844289399999999,,0.0," О-Ви(99,7)6.",0.0,,0.0,0.0010048,,0.0,3.0,0.25,3.25,,,0.0,,,0.0,,,0.0,45.0,4.0,49.0,20.0,1.5,21.5,,,0.0,2.0,0.2,2.2,,,0.0,,,0.0,4.141666666666667,38150,1.040.020,2019
РА1.040.021,ШТУЦЕР,3,30.0,30.0,С1,,ст20,LOCMAT03269,J St20 D018,7.8,1.0,18.0,,40.0,,1.0,1.38,0.0,2.737715759999999,2.7377157599999995,,0.0,,0.0,,0.0,0.00276948,Ц6б,0.13847399999999999,3.0,0.25,3.25,,,0.0,,,0.0,,,0.0,75.0,5.5,80.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,4.175,38150,1.040.021,2019
РА1.040.022,ГАЙКА,0,30.0,30.0,С1,,А12,LOCMAT03094,J StA12 D020,7.8,2.0,20.0,,15.0,,1.0,0.5175,0.0,1.267461,2.534922,,0.0,,0.0,,0.0,0.00157,Ц6б,0.0785,3.0,0.25,3.25,,,0.0,,,0.0,,,0.0,20.0,1.5,21.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.258333333333333,38150,1.040.022,2019
РА9.700.101,Подложка,0,120.0,120.0,С1,,Д16,д16,д16,2.8,6.0,25.0,,20.0,,1.0,2.76,0.0,3.79155,22.7493,,0.0,,0.0,,0.0,0.00255125,ан.окс.нв,0.1275625,10.0,1.0,11.0,,,0.0,,,0.0,,,0.0,60.0,10.0,70.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,23.16666666666667,38150,9.700.101,2019
РА9.700.103,Держатель,0,120.0,120.0,С1,,Д16,д16,д16,2.8,6.0,25.0,,20.0,,1.0,2.76,0.0,3.79155,22.7493,,0.0,,0.0,,0.0,0.00255125,ан.окс.нв,0.1275625,10.0,1.0,11.0,,,0.0,,,0.0,,,0.0,60.0,10.0,70.0,60.0,5.0,65.0,,,0.0,5.0,6.0,11.0,,,0.0,,,0.0,46.25,38150,9.700.103,2019
РА9.700.410,Толкатель,0,60.0,60.0,С1,,Д16Т,,,2.8,6.0,75.0,,18.0,,1.0,1.242,0.0,15.3557775,92.134665,,0.0,,0.0,,0.0,0.01307025,ан.окс.нв,0.6535125,5.0,0.25,5.25,,,0.0,,,0.0,,,0.0,60.0,4.5,64.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.833333333333333,38150,9.700.410,2019
РА1.052.401,ВИНТ,0,30.0,30.0,С1,,ЛС59-1,LOCMAT04150,J L59-1 D012,8.5,8.0,12.0,,290.0,,10.0,1.0005,0.0,0.9613204200000004,7.690563360000002,,0.0,Нб.9 ,0.25,,0.0,0.0013188,,0.0,3.0,0.3,3.3,,,0.0,,,0.0,,,0.0,60.0,3.5,63.5,20.0,0.5,20.5,,,0.0,3.0,0.15,3.15,,,0.0,,,0.0,3.658333333333333,38150,1.052.401,2019
РА1.052.402,ВТУЛКА,0,30.0,30.0,С1,,ЛС59-1,LOCMAT04158,J LS59-1 D015,8.5,8.0,15.0,,180.0,,10.0,0.6209999999999999,0.0,0.9323150624999998,7.458520499999999,,0.0,Нб.9 ,0.25,,0.0,0.00120105,,0.0,3.0,0.3,3.3,,,0.0,,,0.0,,,0.0,60.0,3.0,63.0,30.0,0.5,30.5,,,0.0,3.0,0.15,3.15,,,0.0,,,0.0,3.575,38150,1.052.402,2019
РА1.052.405,ГАЙКА,0,30.0,30.0,С1,,ЛС59-1,LOCMAT04158,J LS59-1 D015,8.5,8.0,15.0,,100.0,,10.0,0.345,0.0,0.5179528125,4.1436225,,0.0,Нб.9,0.25,,0.0,0.00082425,,0.0,3.0,0.3,3.3,,,0.0,,,0.0,,,0.0,20.0,1.5,21.5,20.0,1.5,21.5,,,0.0,2.0,0.15,2.15,,,0.0,,,0.0,2.475,38150,1.052.405,2019
РА1.350.201,КАРКАС,0,30.0,30.0,С1,,РА,РА,РА,1.14,14.0,20.0,,1000.0,,60.0,0.575,0.0,0.205827,2.881578,,0.0,,0.0,,0.0,0.0016746666666666,,0.0,3.0,0.15,3.15,,,0.0,,,0.0,,,0.0,60.0,4.0,64.0,30.0,0.5,30.5,,,0.0,3.0,0.3,3.3,,,0.0,,,0.0,4.075,38150,1.350.201,2019
РА10.100.003,Контейнер,1,30.0,30.0,С1,Замена покрытия М3Н6б на Ц9.б согл.письма от 03.05.17    ,Сталь 20,Сталь 20,Сталь 20,7.8,2.0,100.0,,65.0,,1.0,2.2425,0.0,137.308275,274.6165500000001,,0.0,М3Н6б,10.0,,0.0,0.03611,ц9б,1.8055,10.0,10.0,20.0,,,0.0,240.0,150.0,390.0,,,0.0,180.0,35.0,215.0,,,0.0,,,0.0,5.0,10.0,15.0,,,0.0,,,0.0,109.75,38150,10.100.003,2019
РА10.100.020,Шайба,0,60.0,60.0,С1,,Сталь 10кп,Сталь 10кп,Сталь 10кп,7.8,1.0,,8.0,20.0,17.0,1.0,0.0,0.02346,1.463904,1.463904,,0.0,,0.0,,0.0,0.001272,Ц6бцв,0.06359999999999999,10.0,1.0,11.0,,,0.0,90.0,20.0,110.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,5.0,10.0,,,0.0,,,0.0,27.75,38150,10.100.020,2019
РА10.100.021,Опора,0,60.0,60.0,С1,,Сталь 20,Сталь 20,Сталь 20,7.8,2.0,16.0,,35.0,,1.0,2.415,0.0,3.78548352,7.57096704,,0.0,,0.0,,0.0,0.00216032,ц6б,0.10801600000000001,10.0,1.0,11.0,,,0.0,,,0.0,,,0.0,90.0,3.0,93.0,90.0,10.0,100.0,,,0.0,5.0,3.0,8.0,,,0.0,,,0.0,20.25,38150,10.100.021,2019
РА10.100.023,Винт специальный,3,30.0,30.0,С1,,Сталь 45,Сталь 45,Сталь 45,7.8,2.0,12.0,,17.0,,1.0,0.5865,0.0,0.517124088,1.034248176,,0.0,,0.0,,0.0,0.00086664,ц6б,0.043332,10.0,0.2,10.2,,,0.0,,,0.0,,,0.0,60.0,5.0,65.0,30.0,3.0,33.0,,,0.0,5.0,1.0,6.0,,,0.0,,,0.0,6.35,38150,10.100.023,2019
РА10.100.033,Пружина,0,30.0,30.0,С1,,Проволока Б-2-07,Проволока Б-2-07,Проволока Б-2-07,7.8,2.0,0.7,,1500.0,,1.0,51.74999999999999,0.0,0.1552639724999999,0.3105279449999999,,0.0,изготовление по подряду на Витке до слесарн операции,4.0,"В случае собственного изготовления т/о- отпуск 200-250С, 20 мин",0.015526397249999995,0.0032977693,ц6б,0.164888465,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,3.0,13.0,,,0.0,,,0.0,1.666666666666667,38150,10.100.033,2019
РА10.110.001,ПАНЕЛЬ,6,30.0,30.0,С1,,Д16Т,Д16Т,Д16Т,2.8,6.0,,12.0,240.0,118.0,1.0,0.0,0.97704,32.82854399999999,196.971264,,0.0,,0.0,,0.0,0.065232, ALODINE 1200,0.97848,10.0,5.0,15.0,240.0,150.0,390.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,15.0,20.0,,,0.0,,,0.0,89.25,38150,10.110.001,2019
РА10.110.002-01,ПАНЕЛЬ,3,30.0,30.0,С1,,Д16Т,Д16Т,Д16Т,2.8,6.0,,4.0,215.0,105.0,1.0,0.0,0.7788374999999998,8.722979999999998,52.337879999999984,,0.0,,0.0,,0.0,0.04771, ALODINE 1200,0.71565,10.0,3.0,13.0,120.0,45.0,165.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,4.0,9.0,,,0.0,,,0.0,28.25,38150,10.110.002-01,2019
РА10.110.003,СТЕНКА,2,30.0,30.0,С1,,Д16Т,Д16Т,Д16Т,2.8,6.0,,8.0,180.0,105.0,1.0,0.0,0.65205,14.60592,87.63552,,0.0,,0.0,,0.0,0.04236, ALODINE 1200,0.6354000000000001,10.0,3.0,13.0,120.0,32.0,152.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,3.0,8.0,,,0.0,,,0.0,21.25,38150,10.110.003,2019
РА10.110.004,СТЕНКА,1,30.0,30.0,С1,,Д16Т,LOCMAT02505,P D16T EP008,2.8,6.0,,8.0,180.0,105.0,1.0,0.0,0.65205,14.60592,87.63552,,0.0,,0.0,,0.0,0.04236, ALODINE 1200,0.6354000000000001,10.0,3.0,13.0,120.0,27.0,147.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,2.5,7.5,,,0.0,,,0.0,18.5,38150,10.110.004,2019
РА10.110.009,Штуцер,2,30.0,30.0,С1,,Л63,LOCMAT04147,J L63 D022,8.8,12.0,25.0,,65.0,,1.0,2.2425,0.0,9.681993750000004,116.18392500000004,,0.0,,0.0,,0.0,0.00608375,хим.пас.,0.3041875,10.0,0.5,10.5,,,0.0,,,0.0,,,0.0,90.0,10.0,100.0,120.0,15.0,135.0,,,0.0,3.0,3.0,6.0,,,0.0,,,0.0,17.96666666666667,38150,10.110.009,2019
РА10.110.014,РАДИАТОР,1,30.0,30.0,С1,,Д16Т,LOCMAT02505,P D16T EP008,2.8,6.0,,8.0,90.0,42.0,1.0,0.0,0.13041,2.921184,17.527103999999998,,0.0,,0.0,,0.0,0.009672, ALODINE 1200,0.48360000000000003,10.0,0.3,10.3,,,0.0,90.0,9.0,99.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,1.0,6.0,,,0.0,,,0.0,6.9,38150,10.110.014,2019
РА10.110.015,Кронштейн,2,30.0,30.0,С1,,Д16Т,LOCMAT02505,P D16T EP008,2.8,6.0,,8.0,72.0,40.0,1.0,0.0,0.0993599999999999,2.225664,13.353983999999995,,0.0,,0.0,,0.0,0.007552, ALODINE 1200,0.3776,10.0,0.3,10.3,,,0.0,60.0,6.5,66.5,,,0.0,,,0.0,,,0.0,,,0.0,5.0,1.5,6.5,,,0.0,,,0.0,5.4,38150,10.110.015,2019
РА10.110.016,Кронштейн,2,30.0,30.0,С1,,Д16Т,LOCMAT02505,P D16T EP008,2.8,6.0,,8.0,72.0,40.0,1.0,0.0,0.0993599999999999,2.225664,13.353983999999995,,0.0,,0.0,,0.0,0.007552, ALODINE 1200,0.3776,10.0,0.3,10.3,,,0.0,60.0,6.5,66.5,,,0.0,,,0.0,,,0.0,,,0.0,5.0,1.5,6.5,,,0.0,,,0.0,5.4,38150,10.110.016,2019
РА10.110.021,ПРИЖИМ,0,30.0,30.0,С1,,Д16,LOCMAT02508,P D16 EP012,2.8,6.0,,12.0,35.0,30.0,1.0,0.0,0.036225,1.21716,7.302959999999999,,0.0,,0.0,,0.0,0.00366,ан.окс.нв,0.183,10.0,0.2,10.2,,,0.0,90.0,12.0,102.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,1.0,6.0,,,0.0,,,0.0,8.35,38150,10.110.021,2019
РА10.110.028,ШТУЦЕР,1,30.0,30.0,С1,,Л63,LOCMAT04147,J L63 D022,8.8,12.0,25.0,,45.0,,1.0,1.5525,0.0,6.702918749999999,80.43502499999998,,0.0,,0.0,,0.0,0.00451375,хим.пас.,0.2256875,10.0,0.3,10.3,,,0.0,,,0.0,,,0.0,90.0,10.0,100.0,120.0,15.0,135.0,,,0.0,3.0,3.0,6.0,,,0.0,,,0.0,17.86666666666667,38150,10.110.028,2019
РА10.111.001,Рейка,0,30.0,30.0,С1,,Д16 АТ,,,2.8,6.0,,6.0,103.0,30.0,1.0,0.0,0.1066049999999999,1.790964,10.745784,,0.0,,0.0,,0.0,0.007776, ALODINE 1200,0.3888,10.0,0.5,10.5,,,0.0,120.0,28.0,148.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,4.0,9.0,,,0.0,,,0.0,18.5,38150,10.111.001,2019
РА10.113.002,Штуцер,2,60.0,60.0,С1,,Л63,LOCMAT04128,J L63 D015,8.8,12.0,15.0,,35.0,,1.0,2.415,0.0,3.7536345,45.043614000000005,,0.0,,0.0,,0.0,0.00200175,хим.пас.,0.1000875,10.0,0.5,10.5,,,0.0,,,0.0,,,0.0,120.0,7.0,127.0,60.0,3.0,63.0,,,0.0,3.0,1.0,4.0,,,0.0,,,0.0,14.71666666666667,38150,10.113.002,2019
РА10.113.003-01,Переходник,0,60.0,60.0,С1,,Л63,LOCMAT04165,J L63 D020,8.8,12.0,25.0,,36.0,,1.0,2.484,0.0,10.72467,128.69604,,0.0,,0.0,,0.0,0.00380725,хим.пас.,0.1903625,10.0,0.5,10.5,,,0.0,,,0.0,,,0.0,120.0,8.0,128.0,90.0,8.0,98.0,,,0.0,3.0,1.0,4.0,,,0.0,,,0.0,21.21666666666667,38150,10.113.003-01,2019
РА10.115.101,Каркас высоковольтный,0,30.0,30.0,С1,,Фторопласт-4,Фторопласт-4,,2.0,25.0,50.0,,60.0,,1.0,2.07,0.0,8.124749999999999,203.11875,,0.0,,0.0,,0.0,0.013345,,0.0,5.0,1.5,6.5,,,0.0,,,0.0,,,0.0,240.0,30.0,270.0,180.0,20.0,200.0,,,0.0,10.0,5.0,15.0,,,0.0,,,0.0,35.5,38150,10.115.101,2019
