item,number_cmd,PRODUIT,N°PIECE,IND PROD,REF_BAAN,full_cod1,обозначение,номер_заказа
501075,38872,711573,8,00,711573.008,711573.008,711573.008,38872
501076,38872,713468,1,00,713468.001,713468.001,713468.001,38872
500568,38876,467,1,00,467.001,467.001,467.001,38876
500455,38877,670-0294,149,B.1,670-0294149,670-0294149,670-0294149,38877
500456,38877,670-0293,153,B.1,670-0293153,670-0293153,670-0293153,38877
500920,38877,670-0298,229,B.3,670-0298229,670-0298229,670-0298229,38877
500921,38877,670-0309,611,B.3,670-0309611,670-0309611,670-0309611,38877
500922,38877,670-0341,790,A.4,670-0341790,670-0341790,670-0341790,38877
500606,38884,MFKL.711112,1,01,MFKL.711112.001,.711112.001,МФКЛ.711112.001,38884
500607,38884,MFKL.711362,1,01,MFKL.711362.001,.711362.001,МФКЛ.711362.001,38884
500608,38884,MFKL.713152,2,01,MFKL.713152.002,.713152.002,МФКЛ.713152.002,38884
500609,38884,MFKL.713153,1,01,MFKL.713153.001,.713153.001,МФКЛ.713153.001,38884
500610,38884,MFKL.713342,1,01,MFKL.713342.001,.713342.001,МФКЛ.713342.001,38884
500611,38884,MFKL.713636,1,01,MFKL.713636.001,.713636.001,МФКЛ.713636.001,38884
500612,38884,MFKL.716541,1,01,MFKL.716541.001,.716541.001,МФКЛ.716541.001,38884
500613,38884,MFKL.716541,2,01,MFKL.716541.002,.716541.002,МФКЛ.716541.002,38884
500481,38889,UMBSH.2404.05.00,14,00,UMBSH.2404.05.00.014,.2404.05.00.014, УМБШ.2404.05.00.014,38889
500482,38889,UMBSH.2404.05.00 ,17,00,UMBSH.2404.05.00.017 ,.2404.05.00.017, УМБШ.2404.05.00.017 ,38889
500483,38889,UMBSH.2404.05.00,20,00,UMBSH.2404.05.00.020,.2404.05.00.020, УМБШ.2404.05.00.020,38889
500484,38889,UMBSH.2404.05.00,22,00,UMBSH.2404.05.00.022,.2404.05.00.022, УМБШ.2404.05.00.022,38889
500485,38889,UMBSH.2404.05.00,23,00,UMBSH.2404.05.00.023,.2404.05.00.023, УМБШ.2404.05.00.023,38889
500486,38889,UMBSH.2404.05.04,0,00,UMBSH.2404.05.04.000,.2404.05.04.000, УМБШ.2404.05.04.000,38889
500487,38889,UMBSH.2404.05.04,1,00,UMBSH.2404.05.04.001,.2404.05.04.001,УМБШ.2404.05.04.001,38889
500488,38889,UMBSH.2404.05.04,6,00,UMBSH.2404.05.04.006,.2404.05.04.006,УМБШ.2404.05.04.006,38889
500489,38889,UMBSH.2404.05.04,7,00,UMBSH.2404.05.04.007,.2404.05.04.007,УМБШ.2404.05.04.007,38889
500490,38889,UMBSH.2404.05.04,8,00,UMBSH.2404.05.04.008,.2404.05.04.008,УМБШ.2404.05.04.008,38889
500491,38889,UMBSH.2404.05.04,21,00,UMBSH.2404.05.04.021,.2404.05.04.021,УМБШ.2404.05.04.021,38889
500492,38889,3-m6х10 DIN 6325,0,00,3-m6х10 DIN 6325,3-610  6325,3-m6х10 DIN 6325,38889
500493,38889,UMBSH.2404.04.00,4,00,UMBSH.2404.04.00.004,.2404.04.00.004,УМБШ.2404.04.00.004,38889
500494,38889,UMBSH.2404.04.00,7,00,UMBSH.2404.04.00.007,.2404.04.00.007, УМБШ.2404.04.00.007,38889
500495,38889,UMBSH.2404.04.00 ,5,00,UMBSH.2404.04.00.005 ,.2404.04.00.005, УМБШ.2404.04.00.005 ,38889
500496,38889,UMBSH.2404.06.02,0,00,UMBSH.2404.06.02.000,.2404.06.02.000,УМБШ.2404.06.02.000,38889
500497,38889,UMBSH.2404.06.02,1,01,UMBSH.2404.06.02.001,.2404.06.02.001,УМБШ.2404.06.02.001,38889
500498,38889,UMBSH.2404.06.02,2,01,UMBSH.2404.06.02.002,.2404.06.02.002,УМБШ.2404.06.02.002,38889
500499,38889,UMBSH.2404.06.02,3,01,UMBSH.2404.06.02.003,.2404.06.02.003,УМБШ.2404.06.02.003,38889
0,0,0,0,0,0, 17473-80,ГОСТ 17473-80,38889
0,0,0,0,0,0, 10450-78,ГОСТ 10450-78,38889
0,0,0,0,0,0, 9833-73,ГОСТ 9833-73,38889
500503,38889,UMBSH.2404.06.00,9,00,UMBSH.2404.06.00.009,.2404.06.00.009, УМБШ.2404.06.00.009,38889
500504,38889,UMBSH.2404.06.00,10,00,UMBSH.2404.06.00.010,.2404.06.00.010,УМБШ.2404.06.00.010,38889
500505,38889,UMBSH.2404.06.00,15,00,UMBSH.2404.06.00.015,.2404.06.00.015,УМБШ.2404.06.00.015,38889
500506,38889,UMBSH.2404.07.00,3,00,UMBSH.2404.07.00.003,.2404.07.00.003,УМБШ.2404.07.00.003,38889
500507,38889,UMBSH.2404.07.00,4,00,UMBSH.2404.07.00.004,.2404.07.00.004,УМБШ.2404.07.00.004,38889
500508,38889,UMBSH.2404.07.00,5,00,UMBSH.2404.07.00.005,.2404.07.00.005, УМБШ.2404.07.00.005,38889
500509,38889,UMBSH.2404.07.00,8,00,UMBSH.2404.07.00.008,.2404.07.00.008, УМБШ.2404.07.00.008,38889
500510,38889,UMBSH.2404.07.00,9,00,UMBSH.2404.07.00.009,.2404.07.00.009, УМБШ.2404.07.00.009,38889
500511,38889,UMBSH.2404.07.00,10,00,UMBSH.2404.07.00.010,.2404.07.00.010, УМБШ.2404.07.00.010,38889
500512,38889,UMBSH.2404.07.00,11,00,UMBSH.2404.07.00.011,.2404.07.00.011, УМБШ.2404.07.00.011,38889
500513,38889,UMBSH.2404.07.00,13,00,UMBSH.2404.07.00.013,.2404.07.00.013, УМБШ.2404.07.00.013,38889
500514,38889,UMBSH.2404.08.03,0,00,UMBSH.2404.08.03.000,.2404.08.03.000,УМБШ.2404.08.03.000,38889
500515,38889,UMBSH.2404.08.03,1,00,UMBSH.2404.08.03.001,.2404.08.03.001,УМБШ.2404.08.03.001,38889
500516,38889,UMBSH.2404.08.03,2,00,UMBSH.2404.08.03.002,.2404.08.03.002,УМБШ.2404.08.03.002,38889
500517,38889,UMBSH.2404.08.03,3,00,UMBSH.2404.08.03.003,.2404.08.03.003,УМБШ.2404.08.03.003,38889
500518,38889,UMBSH.2404.08.03,4,00,UMBSH.2404.08.03.004,.2404.08.03.004,УМБШ.2404.08.03.004,38889
500519,38889,1-m6х5 DIN 6325,0,00,1-m6х5 DIN 6325,1-65  6325,1-m6х5 DIN 6325,38889
500520,38889,UMBSH.2404.08.02,0,00,UMBSH.2404.08.02.000,.2404.08.02.000,УМБШ.2404.08.02.000,38889
500521,38889,UMBSH.2404.08.02,1,00,UMBSH.2404.08.02.001,.2404.08.02.001,УМБШ.2404.08.02.001,38889
500522,38889,UMBSH.2404.09.01,2,00,UMBSH.2404.09.01.002,.2404.09.01.002,УМБШ.2404.09.01.002,38889
500523,38889,UMBSH.2404.09.01,3,00,UMBSH.2404.09.01.003,.2404.09.01.003,УМБШ.2404.09.01.003,38889
500524,38889,UMBSH.2404.09.01,4,00,UMBSH.2404.09.01.004,.2404.09.01.004,УМБШ.2404.09.01.004,38889
500525,38889,UMBSH.2404.09.01,5,00,UMBSH.2404.09.01.005,.2404.09.01.005,УМБШ.2404.09.01.005,38889
500526,38889,UMBSH.2404.09.01,6,00,UMBSH.2404.09.01.006,.2404.09.01.006,УМБШ.2404.09.01.006,38889
500527,38889,UMBSH.2404.09.01,7,00,UMBSH.2404.09.01.007,.2404.09.01.007,УМБШ.2404.09.01.007,38889
500528,38889,UMBSH.2404.09.01,8,00,UMBSH.2404.09.01.008,.2404.09.01.008,УМБШ.2404.09.01.008,38889
500529,38889,3-m6х8 DIN 6325,0,00,3-m6х8 DIN 6325,3-68  6325,3-m6х8 DIN 6325,38889
500530,38889,UMBSH.2404.09.01 ,0,00,UMBSH.2404.09.01.000 ,.2404.09.01.000,УМБШ.2404.09.01.000 ,38889
500531,38889,UMBSH.2404.09.01,1,00,UMBSH.2404.09.01.001,.2404.09.01.001,УМБШ.2404.09.01.001,38889
500532,38889,UMBSH.2404.08.00,16,00,UMBSH.2404.08.00.016,.2404.08.00.016, УМБШ.2404.08.00.016,38889
500533,38889,UMBSH.2404.08.00,17,00,UMBSH.2404.08.00.017,.2404.08.00.017, УМБШ.2404.08.00.017,38889
0,0,0,0,0,0,".2404.08.00.024 (200,75)"," УМБШ.2404.08.00.024 (М20х0,75)",38889
500535,38889,UMBSH.2404.09.00,2,00,UMBSH.2404.09.00.002,.2404.09.00.002, УМБШ.2404.09.00.002,38889
500536,38889,UMBSH.2404.09.00,3,00,UMBSH.2404.09.00.003,.2404.09.00.003, УМБШ.2404.09.00.003,38889
500537,38889,UMBSH.2404.09.00,5,00,UMBSH.2404.09.00.005,.2404.09.00.005, УМБШ.2404.09.00.005,38889
500538,38889,UMBSH.2404.09.00,6,00,UMBSH.2404.09.00.006,.2404.09.00.006, УМБШ.2404.09.00.006,38889
500539,38889,UMBSH.2404.09.00,7,00,UMBSH.2404.09.00.007,.2404.09.00.007,УМБШ.2404.09.00.007,38889
500540,38889,UMBSH.2404.09.00,17,00,UMBSH.2404.09.00.017,.2404.09.00.017, УМБШ.2404.09.00.017,38889
500541,38889,UMBSH.2404.09.00,19,00,UMBSH.2404.09.00.019,.2404.09.00.019,УМБШ.2404.09.00.019,38889
500542,38889,UMBSH.2404.09.00,21,00,UMBSH.2404.09.00.021,.2404.09.00.021,УМБШ.2404.09.00.021,38889
500543,38889,UMBSH.2404.09.00,22,00,UMBSH.2404.09.00.022,.2404.09.00.022, УМБШ.2404.09.00.022,38889
500544,38889,UMBSH.2404.12.00,1,00,UMBSH.2404.12.00.001,.2404.12.00.001, УМБШ.2404.12.00.001,38889
500545,38889,UMBSH.2404.12.00,2,00,UMBSH.2404.12.00.002,.2404.12.00.002, УМБШ.2404.12.00.002,38889
500546,38889,UMBSH.2404.12.00,4,00,UMBSH.2404.12.00.004,.2404.12.00.004, УМБШ.2404.12.00.004,38889
500547,38889,UMBSH.2404.12.00-01,4,00,UMBSH.2404.12.00.004-01,.2404.12.00.004-01, УМБШ.2404.12.00.004-01,38889
500548,38889,UMBSH.2404.12.00-02,4,00,UMBSH.2404.12.00.004-02,.2404.12.00.004-02, УМБШ.2404.12.00.004-02,38889
500549,38889,UMBSH.2404.12.00,5,00,UMBSH.2404.12.00.005,.2404.12.00.005,УМБШ.2404.12.00.005,38889
500550,38889,UMBSH.2404.12.00,7,00,UMBSH.2404.12.00.007,.2404.12.00.007,УМБШ.2404.12.00.007,38889
500551,38889,UMBSH.2000.10.07 SB,0,00,UMBSH.2000.10.07.000 SB,.2000.10.07.000 ,УМБШ.2000.10.07.000 СБ,38889
500552,38889,UMBSH.2000.10.07,1,00,UMBSH.2000.10.07.001,.2000.10.07.001,УМБШ.2000.10.07.001,38889
500553,38889,UMBSH.2000.10.07,2,00,UMBSH.2000.10.07.002,.2000.10.07.002,УМБШ.2000.10.07.002,38889
500554,38889,UMBSH.2000.10.07,3,00,UMBSH.2000.10.07.003,.2000.10.07.003,УМБШ.2000.10.07.003,38889
500555,38889,UMBSH.2000.10.07,4,00,UMBSH.2000.10.07.004,.2000.10.07.004,УМБШ.2000.10.07.004,38889
500556,38889,F32-50,0,00,F32-50,32-50,F32-50,38889
500557,38889,UMBSH.2000.10.08 SB,0,00,UMBSH.2000.10.08.000 SB,.2000.10.08.000 ,УМБШ.2000.10.08.000 СБ,38889
0,0,0,0,0,0,.2000.10.08.000-01 ,УМБШ.2000.10.08.000-01 СБ,38889
500561,38889,UMBSH.2000.10.08,1,00,UMBSH.2000.10.08.001,.2000.10.08.001,УМБШ.2000.10.08.001,38889
500562,38889,UMBSH.2000.10.08,2,00,UMBSH.2000.10.08.002,.2000.10.08.002,УМБШ.2000.10.08.002,38889
500563,38889,UMBSH.2000.10.08-01,2,00,UMBSH.2000.10.08.002-01,.2000.10.08.002-01,УМБШ.2000.10.08.002-01,38889
0,0,0,0,0,0,9  ,ВК9 с наполнителем,38889
500573,38890,HY16-105,733,B1,HY16-105-733,16-105-733,HY16-105-733,38890
500571,38895,"М4х0,7 - 7Н ПР-НЕ",0,00,"М4х0,7 - 7Н ПР-НЕ","40,7 - 7 -","М4х0,7 - 7Н ПР-НЕ",38895
500572,38895,8054-0011 ,0,00,8054-0011 ГОСТ 14748-69,8054-0011  14748-69,8054-0011 ГОСТ 14748-69,38895
0,0,0,0,0,0,.301121.002-00.00.001,ВШАЕ.301121.002-00.00.001,38897
0,0,0,0,0,0,.301121.002-00.00.001-01,ВШАЕ.301121.002-00.00.001-01,38897
0,0,0,0,0,0,.301121.002-00.00.002,ВШАЕ.301121.002-00.00.002,38897
0,0,0,0,0,0,.301121.002-00.00.003,ВШАЕ.301121.002-00.00.003,38897
0,0,0,0,0,0,.301121.003-00.00.001,ВШАЕ.301121.003-00.00.001,38897
0,0,0,0,0,0,.301121.002-00.00.004,ВШАЕ.301121.002-00.00.004,38897
500839,38900,UMBSH.2404.12.00,1,00,UMBSH.2404.12.00.001,.2404.12.00.001, УМБШ.2404.12.00.001,38900
500840,38900,UMBSH.2404.12.00,2,00,UMBSH.2404.12.00.002,.2404.12.00.002, УМБШ.2404.12.00.002,38900
500841,38900,UMBSH.2404.12.00,4,00,UMBSH.2404.12.00.004,.2404.12.00.004, УМБШ.2404.12.00.004,38900
500842,38900,UMBSH.2404.12.00-01,4,00,UMBSH.2404.12.00.004-01,.2404.12.00.004-01, УМБШ.2404.12.00.004-01,38900
500843,38900,UMBSH.2404.12.00-02,4,00,UMBSH.2404.12.00.004-02,.2404.12.00.004-02, УМБШ.2404.12.00.004-02,38900
500844,38900,UMBSH.2404.12.00,5,00,UMBSH.2404.12.00.005,.2404.12.00.005,УМБШ.2404.12.00.005,38900
500845,38900,UMBSH.2404.12.00,7,00,UMBSH.2404.12.00.007,.2404.12.00.007, УМБШ.2404.12.00.007,38900
500846,38900,UMBSH.2404.06.02,1,00,UMBSH.2404.06.02.001,.2404.06.02.001,УМБШ.2404.06.02.001,38900
500847,38900,UMBSH.2404.06.02,2,00,UMBSH.2404.06.02.002,.2404.06.02.002, УМБШ.2404.06.02.002,38900
500848,38900,UMBSH.2404.06.02,3,00,UMBSH.2404.06.02.003,.2404.06.02.003, УМБШ.2404.06.02.003,38900
500849,38900,UMBSH.2404.06.00,12,00,UMBSH.2404.06.00.012,.2404.06.00.012, УМБШ.2404.06.00.012,38900
500850,38900,UMBSH.2404.03.00,5,00,UMBSH.2404.03.00.005,.2404.03.00.005, УМБШ.2404.03.00.005,38900
500851,38900,UMBSH.2404.03.00,6,00,UMBSH.2404.03.00.006,.2404.03.00.006,УМБШ.2404.03.00.006,38900
500852,38900,UMBSH.2404.03.00,7,00,UMBSH.2404.03.00.007,.2404.03.00.007,УМБШ.2404.03.00.007,38900
500853,38900,UMBSH.2404.02.00,5,00,UMBSH.2404.02.00.005,.2404.02.00.005,УМБШ.2404.02.00.005,38900
500854,38900,UMBSH.2404.05.04,0,00,UMBSH.2404.05.04.000,.2404.05.04.000, УМБШ.2404.05.04.000,38900
500855,38900,UMBSH.2404.05.04,1,00,UMBSH.2404.05.04.001,.2404.05.04.001,УМБШ.2404.05.04.001,38900
500856,38900,UMBSH.2404.05.04,6,00,UMBSH.2404.05.04.006,.2404.05.04.006,УМБШ.2404.05.04.006,38900
500857,38900,UMBSH.2404.05.04,7,00,UMBSH.2404.05.04.007,.2404.05.04.007,УМБШ.2404.05.04.007,38900
500858,38900,UMBSH.2404.05.04,8,00,UMBSH.2404.05.04.008,.2404.05.04.008,УМБШ.2404.05.04.008,38900
500859,38900,UMBSH.2404.05.04,21,00,UMBSH.2404.05.04.021,.2404.05.04.021,УМБШ.2404.05.04.021,38900
500860,38900,3-m6х10 DIN 6325,0,00,3-m6х10 DIN 6325,3-610  6325,3-m6х10 DIN 6325,38900
500861,38900,UMBSH.2000.10.07 SB,0,00,UMBSH.2000.10.07.000 SB,.2000.10.07.000 ,УМБШ.2000.10.07.000 СБ,38900
500862,38900,UMBSH.2000.10.07,1,00,UMBSH.2000.10.07.001,.2000.10.07.001,УМБШ.2000.10.07.001,38900
500863,38900,UMBSH.2000.10.07,2,00,UMBSH.2000.10.07.002,.2000.10.07.002,УМБШ.2000.10.07.002,38900
500864,38900,UMBSH.2000.10.07,3,00,UMBSH.2000.10.07.003,.2000.10.07.003,УМБШ.2000.10.07.003,38900
500865,38900,UMBSH.2000.10.07,4,00,UMBSH.2000.10.07.004,.2000.10.07.004,УМБШ.2000.10.07.004,38900
500866,38900,F32-50,0,00,F32-50,32-50,F32-50,38900
500867,38900,UMBSH.2000.10.08 SB,0,00,UMBSH.2000.10.08.000 SB,.2000.10.08.000 ,УМБШ.2000.10.08.000 СБ,38900
500878,38900,UMBSH.2000.10.08-01,0,00,UMBSH.2000.10.08.000-01 SB,.2000.10.08.000-01 ,УМБШ.2000.10.08.000-01 СБ,38900
500869,38900,UMBSH.2000.10.08,1,00,UMBSH.2000.10.08.001,.2000.10.08.001,УМБШ.2000.10.08.001,38900
500870,38900,UMBSH.2000.10.08,2,00,UMBSH.2000.10.08.002,.2000.10.08.002,УМБШ.2000.10.08.002,38900
500871,38900,UMBSH.2000.10.08-01,2,00,UMBSH.2000.10.08.002-01,.2000.10.08.002-01,УМБШ.2000.10.08.002-01,38900
500872,38900,BK9 ,0,00,BK9 с наполнителем,9  ,ВК9 с наполнителем,38900
500873,38900,UMBSH.2404.03.00,1,00,UMBSH.2404.03.00.001,.2404.03.00.001, УМБШ.2404.03.00.001,38900
500874,38900,UMBSH.2404.03.00,2,00,UMBSH.2404.03.00.002,.2404.03.00.002,УМБШ.2404.03.00.002,38900
500875,38900,UMBSH.2404.03.00,3,00,UMBSH.2404.03.00.003,.2404.03.00.003,УМБШ.2404.03.00.003,38900
500876,38900,UMBSH.2404.07.00,3,00,UMBSH.2404.07.00.003,.2404.07.00.003,УМБШ.2404.07.00.003,38900
500877,38900,UMBSH.2404.07.00,6,00,UMBSH.2404.07.00.006,.2404.07.00.006,УМБШ.2404.07.00.006,38900
0,0,0,0,0,0,4.00.002,ЭЛ4.00.002,38903
500570,38903,AG.02.01M,5,00,AG.02.01.05M,.02.01.05,АГ.02.01.05М,38903
500924,38904,HY08-345,12,B,HY08-345-12,08-345-12,HY08-345-12,38904
500925,38904,HY08-345-01,12,B,HY08-345-12-01,08-345-12-01,HY08-345-12-01,38904
500926,38904,HY08-345,13,B,HY08-345-13,08-345-13,HY08-345-13,38904
500927,38904,HY08-345,14,A,HY08-345-14,08-345-14,HY08-345-14,38904
500928,38904,HY08-345,18,B,HY08-345-18,08-345-18,HY08-345-18,38904
500929,38904,HY08-345,20,A,HY08-345-20,08-345-20,HY08-345-20,38904
500929,38904,HY08-345,20,A,HY08-345-20,08-345-20,HY08-345-20,38904
501337,38910,HY-13-085,80,C,HY-13-085-80,-13-085-80,HY-13-085-80,38910
500804,38911,7084.42.00,201,01,7084.42.00.201,7084.42.00.201,7084.42.00.201,38911
500819,38912,7155.10.80,189,00,7155.10.80.189,7155.10.80.189,7155.10.80.189,38912
500820,38912,7629.06.01,114,01,7629.06.01.114,7629.06.01.114,7629.06.01.114,38912
500821,38912,7629.06.01,432,01,7629.06.01.432,7629.06.01.432,7629.06.01.432,38912
500822,38912,7629.10.02,208,01,7629.10.02.208,7629.10.02.208,7629.10.02.208,38912
500823,38912,7629.10.02,503,02,7629.10.02.503,7629.10.02.503,7629.10.02.503,38912
500824,38912,7629.10.04,101,01,7629.10.04.101,7629.10.04.101,7629.10.04.101,38912
500825,38912,7673.06.00,4,01,7673.06.00.004,7673.06.00.004,7673.06.00.004,38912
500882,38914,7599.12.00,71,01,7599.12.00.071,7599.12.00.071,7599.12.00.071,38914
500883,38914,7616.20.03,311,01,7616.20.03.311,7616.20.03.311,7616.20.03.311,38914
500884,38914,7616.90.01,352,01,7616.90.01.352,7616.90.01.352,7616.90.01.352,38914
500885,38914,7616.90.02,713,01,7616.90.02.713,7616.90.02.713,7616.90.02.713,38914
500886,38914,7854.01.00,2,01,7854.01.00.002,7854.01.00.002,7854.01.00.002,38914
500887,38914,7854.01.00,101,00,7854.01.00.101,7854.01.00.101,7854.01.00.101,38914
500888,38914,7854.01.00,102,00,7854.01.00.102,7854.01.00.102,7854.01.00.102,38914
500889,38914,7854.01.00,103,00,7854.01.00.103,7854.01.00.103,7854.01.00.103,38914
500890,38914,7854.02.00,2,02,7854.02.00.002,7854.02.00.002,7854.02.00.002,38914
500891,38914,7854.02.00,5,02,7854.02.00.005,7854.02.00.005,7854.02.00.005,38914
500892,38914,7854.02.00,6,01,7854.02.00.006,7854.02.00.006,7854.02.00.006,38914
500893,38914,7854.02.01,51,02,7854.02.01.051,7854.02.01.051,7854.02.01.051,38914
500894,38914,7854.02.01,101,02,7854.02.01.101,7854.02.01.101,7854.02.01.101,38914
500895,38914,7854.02.01,104,01,7854.02.01.104,7854.02.01.104,7854.02.01.104,38914
500896,38914,7854.02.01,105,01,7854.02.01.105,7854.02.01.105,7854.02.01.105,38914
500897,38914,7854.10.00,262,01,7854.10.00.262,7854.10.00.262,7854.10.00.262,38914
500898,38914,7854.12.00,202,01,7854.12.00.202,7854.12.00.202,7854.12.00.202,38914
500899,38914,7854.12.00,203,01,7854.12.00.203,7854.12.00.203,7854.12.00.203,38914
500833,38915,RGIV.97.01.00.0-03,63,00,RGIV.97.01.00.0.63-03,.97.01.00.0.63-03,РГИВ.97.01.00.0.63-03,38915
500834,38915,RGIV.90.03.07.0 SB,0,01,RGIV.90.03.07.0.00 SB,.90.03.07.0.00 ,РГИВ.90.03.07.0.00 СБ,38915
500835,38915,RGIV.90.03.07.0,1,01,RGIV.90.03.07.0.01,.90.03.07.0.01,РГИВ.90.03.07.0.01,38915
500836,38915,RGIV.90.03.07.0,2,01,RGIV.90.03.07.0.02,.90.03.07.0.02,РГИВ.90.03.07.0.02,38915
500837,38915,RGIV.94.02.01.0,1,00,RGIV.94.02.01.0.01,.94.02.01.0.01,РГИВ.94.02.01.0.01,38915
500930,38917,216,3,00,216.003,216.003,216.003,38917
0,0,0,0,0,0,.100.002 (1 ½ -),КР.100.002 (G1 ½ LH-В),38918
500941,38918,8054-0018,0,00,8054-0018,8054-0018,8054-0018,38918
500942,38918,KP.100,24,00,KP.100.24 (Tr24х3-9c ),.100.24 (243-9 ),КР.100.24 (Tr24х3-9c ),38918
500943,38918,8054-0016,0,00,8054-0016,8054-0016,8054-0016,38918
500989,38921,38921_001,0,00,38921_001,38921_001,38921_001,38921
500990,38921,38921_002,0,00,38921_002,38921_002,38921_002,38921
500991,38921,38921_003,0,00,38921_003,38921_003,38921_003,38921
500992,38921,38921_004,0,00,38921_004,38921_004,38921_004,38921
500993,38921,38921_005,0,00,38921_005,38921_005,38921_005,38921
500994,38921,38921_006,0,00,38921_006,38921_006,38921_006,38921
500995,38921,GRDTS.741424,30,00,GRDTS.741424.030,.741424.030,ГРДЦ.741424.030,38921
500996,38921,38921_101,0,00,38921_101,38921_101,38921_101,38921
500997,38921,38921_102,0,00,38921_102,38921_102,38921_102,38921
500998,38921,GRDTS.741138,7,00,GRDTS.741138.007,.741138.007,ГРДЦ.741138.007,38921
500999,38921,38921_103,0,00,38921_103,38921_103,38921_103,38921
501000,38921,38921_104,0,00,38921_104,38921_104,38921_104,38921
501001,38921,38921_201,0,00,38921_201,38921_201,38921_201,38921
501002,38921,38921_202,0,00,38921_202,38921_202,38921_202,38921
501003,38921,38921_203,0,00,38921_203,38921_203,38921_203,38921
501004,38921,38921_204,0,00,38921_204,38921_204,38921_204,38921
501116,38923,282,39,00,282.039,282.039,282.039,38923
501116,38923,282,39,00,282.039,282.039,282.039,38923
501078,38924,215,2,00,215.002,215.002,215.002,38924
501079,38924,423,1,00,423.001,423.001,423.001,38924
501078,38924,215,2,00,215.002,215.002,215.002,38924
501079,38924,423,1,00,423.001,423.001,423.001,38924
501080,38927,6303.00.00,312,02,6303.00.00.312,6303.00.00.312,6303.00.00.312,38927
501081,38927,6303.00.00,314,01,6303.00.00.314,6303.00.00.314,6303.00.00.314,38927
501082,38927,6303.00.00,316,02,6303.00.00.316,6303.00.00.316,6303.00.00.316,38927
501083,38927,6303.00.00,317,00,6303.00.00.317,6303.00.00.317,6303.00.00.317,38927
501084,38927,6303.00.00,401,01,6303.00.00.401,6303.00.00.401,6303.00.00.401,38927
501085,38927,6303.00.00,402,00,6303.00.00.402,6303.00.00.402,6303.00.00.402,38927
501086,38927,6303.00.00-01,402,00,6303.00.00.402-01,6303.00.00.402-01,6303.00.00.402-01,38927
501087,38927,6303.00.00,403,00,6303.00.00.403,6303.00.00.403,6303.00.00.403,38927
501088,38927,6303.00.00,404,00,6303.00.00.404,6303.00.00.404,6303.00.00.404,38927
501089,38927,6303.00.00,405,00,6303.00.00.405,6303.00.00.405,6303.00.00.405,38927
501090,38927,6303.00.00,406,00,6303.00.00.406,6303.00.00.406,6303.00.00.406,38927
501091,38927,6303.00.02,1,00,6303.00.02.001,6303.00.02.001,6303.00.02.001,38927
501092,38927,6303.00.02,104,01,6303.00.02.104,6303.00.02.104,6303.00.02.104,38927
501093,38927,6303.00.02,105,01,6303.00.02.105,6303.00.02.105,6303.00.02.105,38927
501094,38927,6303.00.02,112,03,6303.00.02.112,6303.00.02.112,6303.00.02.112,38927
501095,38927,6303.00.02,113,01,6303.00.02.113,6303.00.02.113,6303.00.02.113,38927
501096,38927,6303.00.02,115,01,6303.00.02.115,6303.00.02.115,6303.00.02.115,38927
501097,38927,6303.00.02,141,01,6303.00.02.141,6303.00.02.141,6303.00.02.141,38927
501098,38927,6303.00.02,142,03,6303.00.02.142,6303.00.02.142,6303.00.02.142,38927
501099,38927,6303.00.02,143,03,6303.00.02.143,6303.00.02.143,6303.00.02.143,38927
501100,38927,6303.00.02,202,00,6303.00.02.202,6303.00.02.202,6303.00.02.202,38927
501101,38927,6303.00.02,312,02,6303.00.02.312,6303.00.02.312,6303.00.02.312,38927
501102,38927,6303.00.02,313,02,6303.00.02.313,6303.00.02.313,6303.00.02.313,38927
501103,38927,6303.00.02,314,03,6303.00.02.314,6303.00.02.314,6303.00.02.314,38927
501104,38927,6303.00.02,401,04,6303.00.02.401,6303.00.02.401,6303.00.02.401,38927
501105,38927,6303.00.02,402,00,6303.00.02.402,6303.00.02.402,6303.00.02.402,38927
501106,38927,6303.00.02,403,00,6303.00.02.403,6303.00.02.403,6303.00.02.403,38927
501107,38927,6303.00.02,405,00,6303.00.02.405,6303.00.02.405,6303.00.02.405,38927
501108,38928,7084.42.00,1,02,7084.42.00.001,7084.42.00.001,7084.42.00.001,38928
501109,38928,7084.42.00,222,01,7084.42.00.222,7084.42.00.222,7084.42.00.222,38928
501110,38928,7084.42.00,401,02,7084.42.00.401,7084.42.00.401,7084.42.00.401,38928
501123,38934,7025.32.00-01,111,04,7025.32.00.111-01,7025.32.00.111-01,7025.32.00.111-01,38934
501124,38934,7060.31.04,91,04,7060.31.04.091,7060.31.04.091,7060.31.04.091,38934
501125,38934,7064.01.00,14,07,7064.01.00.014,7064.01.00.014,7064.01.00.014,38934
501126,38934,7064.03.00-02,281,03,7064.03.00.281-02,7064.03.00.281-02,7064.03.00.281-02,38934
501127,38934,7064.03.00-03,281,03,7064.03.00.281-03,7064.03.00.281-03,7064.03.00.281-03,38934
501128,38934,7084.08.00,6,06,7084.08.00.006,7084.08.00.006,7084.08.00.006,38934
501129,38934,7084.08.00,111,07,7084.08.00.111,7084.08.00.111,7084.08.00.111,38934
501130,38934,7084.10.00-01,754,04,7084.10.00.754-01,7084.10.00.754-01,7084.10.00.754-01,38934
501131,38934,7084.10.04,32,03,7084.10.04.032,7084.10.04.032,7084.10.04.032,38934
501132,38934,7084.10.10,9,03,7084.10.10.009,7084.10.10.009,7084.10.10.009,38934
