обозначение,наименование,индекс,коэф_входимости,заказанное_кол,уровень_критичности,примечания,наименование_материала,locmat_name,locmat,уд_вес,стоимость_мат_за_1кг_м,заг_диаметр,заг_толщина,заг_длина,заг_ширина,заг_на_кол_во,прутки,плиты,вес,стоимость_мат_ла,индустриализация_вид,индустриализация_стоимость,подряд_вид,подряд_стоимость,термообработка_вид,терообработка_стоимость,покрытие_площадь,покрытие_вид,покрытие_стоимость,резка_т_подг_мин,резка_т_маш_мин,резка_т_сум_ч,cn_т_подг_мин,cn_т_маш_мин,cn_т_сум_ч,dart_т_подг_мин,dart_т_маш_мин,dart_т_сум_ч,mx-cn_т_подг_мин,mx-cn_т_маш_мин,mx-cn_т_сум_ч,tour_т_подг_мин,tour_т_маш_мин,tour_т_сум_ч,mx\dart-tour_т_подг_мин,mx\dart-tour_т_ман_мин,mx\dart-tour_т_сум_ч,финишная_т_подг_мин,финишная_т_маш_мин,финишная_т_сум_ч,слесарная_т_подг_мин,слесарная_т_маш_мин,слесарная_т_сум_ч,шлифовальная_т_подг_мин,шлифовальная_т_маш_мин,шлифовальная_т_сум_ч,резерв_т_подг_мин,резерв_т_маш_мин,резерв_т_сум_ч,т_партии_ч,номер_заказа,full_cod1
1590.17.00.015,Кольцо резьбовое,2,320.0,320.0,С1,без покрытия,А12,,,7.83,2.0,22.0,,8.0,,1.0,2.944,0.0,8.7581945088,17.5163890176,,0.0,,0.0,,0.0,0.00131252,,0.0,5.0,0.15,0.8833333333333333,,,0.0,20.0,1.5,8.333333333333334,,,0.0,90.0,3.0,17.5,,,0.0,,,0.0,5.0,0.35,1.95,,,0.0,,,0.0,28.66666666666667,39262,1590.17.00.015
1590.17.02.003,Накладка,4,40.0,40.0,С1,,12Х18Н9Т,,,7.92,5.0,15.0,,12.0,,1.0,0.552,0.0,0.7721762400000001,3.860881200000001,,0.0,,0.0,,0.0,0.00091845,,0.0,5.0,0.1,0.15,,,0.0,120.0,3.0,4.0,,,0.0,75.0,2.0,2.583333333333333,,,0.0,,,0.0,5.0,0.25,0.25,,,0.0,,,0.0,6.983333333333333,39262,1590.17.02.003
7084.77.05.024,Винт,4,80.0,80.0,С1,,45,,,7.83,1.5,8.0,,13.0,,1.0,1.196,0.0,0.4704815232,0.7057222848,,0.0,Хим.Окс.прм.,0.2,,0.0,0.00042704,,0.0,5.0,0.1,0.2166666666666666,,,0.0,20.0,1.5,2.333333333333333,,,0.0,45.0,1.5,2.75,,,0.0,,,0.0,5.0,0.35,0.55,,,0.0,,,0.0,5.850000000000001,39262,7084.77.05.024
7084.77.05.304,Ось,4,40.0,40.0,С1,,45,,,7.83,1.5,10.0,,20.0,,1.0,0.92,0.0,0.5654826000000001,0.8482239,,0.0,Хим.Окс.прм.,0.25,,0.0,0.000785,,0.0,5.0,0.1,0.15,,,0.0,20.0,1.0,1.0,,,0.0,60.0,4.0,3.666666666666667,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,5.133333333333333,39262,7084.77.05.304
7121.07.00.014,Винт,3,80.0,80.0,С1,,12Х18Н9Т,,,7.92,5.0,14.0,,15.0,,1.0,1.38,0.0,1.681628256,8.408141280000002,,0.0,,0.0,,0.0,0.00096712,,0.0,5.0,0.1,0.2166666666666666,,,0.0,20.0,1.5,2.333333333333333,,,0.0,45.0,1.5,2.75,,,0.0,,,0.0,5.0,0.35,0.55,,,0.0,,,0.0,5.850000000000001,39262,7121.07.00.014
7141.11.20.203,Подшипник,1,80.0,80.0,С1,,45,,,7.83,1.5,28.0,,12.0,,1.0,1.104,0.0,5.320060300800001,7.980090451200001,,0.0,Хим.Окс.прм.,0.25,30..34,0.19950226128,0.00228592,,0.0,5.0,0.25,0.4166666666666667,,,0.0,90.0,4.0,6.833333333333333,,,0.0,90.0,5.0,8.166666666666666,,,0.0,,,0.0,5.0,0.5,0.75,,,0.0,,,0.0,16.16666666666667,39262,7141.11.20.203
7155.10.00.202,Стойка клеммная,2,80.0,80.0,С1,,ЛС59-1,,,8.5,9.0,10.0,,22.0,,1.0,2.024,0.0,1.350514,12.154626,,0.0,Хим.пас.,0.35,,0.0,0.0008478,,0.0,5.0,0.1,0.2166666666666666,,,0.0,45.0,2.0,3.416666666666667,,,0.0,45.0,2.5,4.083333333333333,,,0.0,,,0.0,5.0,0.35,0.55,,,0.0,,,0.0,8.266666666666666,39262,7155.10.00.202
7155.10.80.003,Винт,0,160.0,160.0,С1,,А12,,,7.83,2.0,4.0,,12.0,,1.0,2.208,0.0,0.2171453184,0.4342906368,,0.0,Хим.Окс.прм.,0.2,,0.0,0.00017584,,0.0,5.0,0.1,0.35,,,0.0,20.0,1.5,4.333333333333333,,,0.0,45.0,1.5,4.75,,,0.0,,,0.0,5.0,0.35,1.016666666666667,,,0.0,,,0.0,10.45,39262,7155.10.80.003
7155.10.80.151,Оправа,5,40.0,40.0,С1,,95Х18,,,7.75,6.0,10.0,,15.0,,1.0,0.69,0.0,0.41977875,2.5186725,,0.0,,0.0,,0.0,0.000628,,0.0,5.0,0.1,0.15,,,0.0,120.0,5.0,5.333333333333333,,,0.0,90.0,5.0,4.833333333333333,,,0.0,,,0.0,5.0,0.5,0.4166666666666667,,,0.0,,,0.0,10.73333333333333,39262,7155.10.80.151
7180.20.05.022,Кольцо резьбовое,2,40.0,40.0,С1,,Д16Т,,,2.78,7.0,10.0,,10.0,,1.0,0.4599999999999999,0.0,0.1003858,0.7027006,,0.0,,0.0,,0.0,0.000471,Ан.Окс.чёрный,0.035325,5.0,0.1,0.15,,,0.0,20.0,2.0,1.666666666666667,,,0.0,75.0,2.0,2.583333333333333,,,0.0,,,0.0,5.0,0.5,0.4166666666666667,,,0.0,,,0.0,4.816666666666666,39262,7180.20.05.022
7556.32.00.023,Крышка,2,40.0,40.0,С1,,12Х18Н10Т,,,7.92,5.0,30.0,,17.0,,1.0,0.7819999999999999,0.0,4.37566536,21.8783268,,0.0,,0.0,,0.0,0.0030144,Хим.пас.,0.22608,5.0,0.25,0.25,,,0.0,20.0,2.0,1.666666666666667,,,0.0,90.0,5.0,4.833333333333333,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,7.066666666666666,39262,7556.32.00.023
7590.10.00.007-01,Шайба,0,80.0,80.0,С1,,95Х18,,,7.75,6.0,10.0,,10.0,,1.0,0.92,0.0,0.559705,3.35823,,0.0,,0.0,28..32,0.0209889375,0.000471,Хим.пас.,0.035325,5.0,0.1,0.2166666666666666,,,0.0,90.0,4.0,6.833333333333333,,,0.0,90.0,4.0,6.833333333333333,,,0.0,,,0.0,5.0,0.5,0.75,,,0.0,,,0.0,14.63333333333333,39262,7590.10.00.007-01
7599.05.00.006,Заглушка,3,40.0,40.0,С1,,12Х18Н10Т,,,7.92,5.0,15.0,,20.0,,1.0,0.92,0.0,1.2869604,6.434802,,0.0,,0.0,,0.0,0.00129525,Хим.пас.,0.09714375,5.0,0.15,0.1833333333333333,,,0.0,20.0,2.0,1.666666666666667,,,0.0,60.0,3.0,3.0,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,5.166666666666667,39262,7599.05.00.006
7605.10.00.105,Вставка,3,160.0,160.0,С1,,95Х18,,,7.75,6.0,16.0,,18.0,,1.0,3.311999999999999,0.0,5.15824128,30.94944768,,0.0,,0.0,,0.0,0.00130624,Хим.пас.,0.097968,5.0,0.15,0.4833333333333333,,,0.0,20.0,2.0,5.666666666666667,,,0.0,90.0,3.0,9.5,,,0.0,,,0.0,5.0,0.35,1.016666666666667,,,0.0,,,0.0,16.66666666666667,39262,7605.10.00.105
7605.11.04.012,Гайка,0,40.0,40.0,С1,,40Х,,,7.83,1.5,8.0,,12.0,,1.0,0.552,0.0,0.2171453184,0.3257179776,,0.0,Хим.Окс.прм.,0.2,,0.0,0.00040192,,0.0,5.0,0.1,0.15,,,0.0,20.0,3.0,2.333333333333333,,,0.0,75.0,3.0,3.25,,,0.0,,,0.0,5.0,0.5,0.4166666666666667,,,0.0,,,0.0,6.15,39262,7605.11.04.012
7616.40.01.009,Втулка,1,80.0,80.0,С1,,45,,,7.83,1.5,6.0,,10.0,,1.0,0.92,0.0,0.203573736,0.305360604,,0.0,Хим.Окс.прм.,0.2,,0.0,0.00024492,,0.0,5.0,0.1,0.2166666666666666,,,0.0,,,0.0,,,0.0,40.0,1.5,2.666666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.883333333333333,39262,7616.40.01.009
7616.40.02.802,Кольцо резьбовое,1,80.0,80.0,С1,,45,,,7.83,1.5,30.0,,12.0,,1.0,1.104,0.0,6.107212080000001,9.160818120000002,,0.0,Хим.Окс.прм.,0.25,,0.0,0.0025434,,0.0,5.0,0.3,0.4833333333333333,,,0.0,20.0,2.0,3.0,,,0.0,90.0,5.0,8.166666666666666,,,0.0,,,0.0,5.0,0.35,0.55,,,0.0,,,0.0,12.2,39262,7616.40.02.802
7685.01.00.103,Гайка,1,58.0,58.0,С1,,95Х18,,,7.75,6.0,22.0,,30.0,,1.0,2.175,0.0,6.404363624999999,38.42618175,,0.0,,,30..34,0.33126018749999997,0.00283228,Хим.пас.,0.212421,5.0,0.25,0.325,,,0.0,20.0,2.0,2.266666666666667,,,0.0,120.0,8.0,9.733333333333333,,,0.0,,,0.0,5.0,0.35,0.4216666666666666,,,0.0,,,0.0,12.74666666666667,39262,7685.01.00.103
7685.01.00.105,Винт-упор,0,40.0,40.0,С1,,95Х18,,,7.75,6.0,8.0,,15.0,,1.0,0.69,0.0,0.2686583999999999,1.6119504,,0.0,закалка в вакууме,5.0,,0.0,0.00047728,Хим.пас.,0.035796,5.0,0.1,0.15,,,0.0,20.0,1.5,1.333333333333333,,,0.0,60.0,1.5,2.0,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,3.8,39262,7685.01.00.105
7685.01.00.163,Гайка,0,40.0,40.0,С1,,40Х,,,7.83,1.5,10.0,,9.0,,1.0,0.4139999999999999,0.0,0.2544671699999999,0.3817007549999999,,0.0,Хим.Окс.прм.,0.2,30..34,0.01908503775,0.0004396,,0.0,5.0,0.1,0.15,,,0.0,20.0,2.0,1.666666666666667,,,0.0,75.0,3.0,3.25,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,5.383333333333333,39262,7685.01.00.163
7685.10.00.021,Винт,0,120.0,120.0,С1,,45,,,7.83,1.5,10.0,,18.0,,1.0,2.484,0.0,1.52680302,2.29020453,,0.0,Хим.Окс.прм.,0.25,,0.0,0.0007222,,0.0,5.0,0.1,0.2833333333333333,,,0.0,45.0,2.0,4.75,,,0.0,60.0,2.0,5.0,,,0.0,,,0.0,5.0,0.35,0.7833333333333333,,,0.0,,,0.0,10.81666666666666,39262,7685.10.00.021
7685.10.00.115,Втулка,0,40.0,40.0,С1,,12Х18Н10Т,,,7.92,5.0,35.0,,22.0,,1.0,1.012,0.0,7.707462839999999,38.5373142,,0.0,,0.0,,0.0,0.00434105,,0.0,5.0,0.5,0.4166666666666667,,,0.0,20.0,3.0,2.333333333333333,,,0.0,120.0,10.0,8.666666666666666,,,0.0,,,0.0,5.0,0.5,0.4166666666666667,,,0.0,,,0.0,11.83333333333333,39262,7685.10.00.115
7685.10.00.116,Втулка,0,40.0,40.0,С1,,40Х13,,,7.65,4.0,6.0,,18.0,,1.0,0.8279999999999998,0.0,0.1790044919999999,0.7160179679999998,,0.0,,0.0,,0.0,0.00039564,Хим.пас.,0.029673,5.0,0.1,0.15,,,0.0,20.0,2.0,1.666666666666667,,,0.0,60.0,3.0,3.0,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,5.133333333333333,39262,7685.10.00.116
7685.10.00.135,Ось,0,40.0,40.0,С1,,95Х18,,,7.75,6.0,4.0,,25.0,,1.0,1.15,0.0,0.111941,0.671646,,0.0,,0.0,28..32,0.008395575,0.00033912,,0.0,5.0,0.1,0.15,,,0.0,60.0,3.0,3.0,,,0.0,45.0,2.0,2.083333333333333,,,0.0,,,0.0,5.0,0.5,0.4166666666666667,15.0,0.5,0.5833333333333334,,,0.0,6.233333333333333,39262,7685.10.00.135
7685.10.00.186,Гайка,0,40.0,40.0,С1,,95Х18,,,7.75,6.0,15.0,,15.0,,1.0,0.69,0.0,0.9445021875,5.667013125,,0.0,,0.0,28..32,0.0708376640625,0.00105975,Хим.пас.,0.07948124999999999,5.0,0.1,0.15,,,0.0,20.0,2.0,1.666666666666667,,,0.0,75.0,3.0,3.25,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,5.383333333333333,39262,7685.10.00.186
7685.10.00.187,Винт,0,40.0,40.0,С1,,95Х18,,,7.75,6.0,15.0,,15.0,,1.0,0.69,0.0,0.9445021875,5.667013125,,0.0,,0.0,28..32,0.0708376640625,0.00105975,Хим.пас.,0.07948124999999999,5.0,0.15,0.1833333333333333,,,0.0,20.0,2.0,1.666666666666667,,,0.0,60.0,2.0,2.333333333333333,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,4.5,39262,7685.10.00.187
7685.10.00.302,Ручка,0,40.0,40.0,С1,,12Х18Н9Т,,,7.92,5.0,15.0,,56.0,,1.0,2.576,0.0,3.60348912,18.0174456,,0.0,,0.0,,0.0,0.0029908499999999,,0.0,5.0,0.3,0.2833333333333333,,,0.0,90.0,6.0,5.5,,,0.0,45.0,2.0,2.083333333333333,,,0.0,,,0.0,5.0,3.0,2.083333333333333,,,0.0,,,0.0,9.95,39262,7685.10.00.302
7685.10.00.701,Винт,0,40.0,40.0,С1,,95Х18,,,7.75,6.0,6.0,,16.0,,1.0,0.736,0.0,0.16119504,0.9671702400000002,,0.0,,0.0,,0.0,0.00035796,Хим.пас.,0.026847,5.0,0.1,0.15,,,0.0,,,0.0,,,0.0,60.0,2.0,2.333333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.483333333333333,39262,7685.10.00.701
7685.10.01.011,Гайка,0,40.0,40.0,С1,,40Х,,,7.83,1.5,18.0,,20.0,,1.0,0.92,0.0,1.832163624,2.748245436,,0.0,Хим.Окс.прм.,0.3,,0.0,0.00163908,,0.0,5.0,0.2,0.2166666666666666,,,0.0,90.0,8.0,6.833333333333333,,,0.0,75.0,3.0,3.25,,,0.0,,,0.0,5.0,10.0,6.75,,,0.0,,,0.0,17.05,39262,7685.10.01.011
7685.10.01.043,Зацеп,0,40.0,40.0,С1,,95Х18,,,7.75,6.0,8.0,,25.0,,1.0,1.15,0.0,0.447764,2.686584,,0.0,,0.0,,0.0,0.00072848,Хим.пас.,0.054636,5.0,0.1,0.15,,,0.0,45.0,3.0,2.75,,,0.0,45.0,1.5,1.75,,,0.0,,,0.0,5.0,0.5,0.4166666666666667,,,0.0,,,0.0,5.066666666666666,39262,7685.10.01.043
7685.10.01.048,Упор,0,58.0,58.0,С1,,95Х18,,,7.75,6.0,30.0,,42.0,,1.0,2.8014,0.0,15.338715525,92.03229315,,0.0,,0.0,42..48,0.7933818374999999,0.0053694,Хим.пас.,0.40270500000000004,5.0,0.5,0.5666666666666667,,,0.0,60.0,4.0,4.866666666666666,,,0.0,150.0,8.0,10.23333333333333,,,0.0,,,0.0,5.0,0.5,0.5666666666666667,,,0.0,,,0.0,16.23333333333333,39262,7685.10.01.048
7685.10.01.501,Корпус,0,40.0,40.0,С1,,45,,,7.83,1.5,35.0,,30.0,,1.0,1.38,0.0,10.390742775,15.5861141625,,0.0,Хим.Окс.прм.,0.3,,0.0,0.00522025,,0.0,5.0,1.0,0.75,,,0.0,90.0,6.0,5.5,,,0.0,180.0,10.0,9.666666666666666,,,0.0,,,0.0,5.0,1.0,0.75,,,0.0,,,0.0,16.66666666666667,39262,7685.10.01.501
7685.10.02.003,Защелка,0,58.0,58.0,С1,,12Х18Н9Т,,,7.92,6.0,,20.0,100.0,35.0,1.0,0.0,0.2334499999999999,36.97848,221.87088,,0.0,,0.0,,0.0,0.0124,,0.0,5.0,2.0,2.016666666666667,,,0.0,300.0,45.0,48.5,,,0.0,,,0.0,,,0.0,,,0.0,5.0,1.0,1.05,,,0.0,,,0.0,51.56666666666667,39262,7685.10.02.003
7685.10.02.401,Кольцо подрезное,0,40.0,40.0,С1,,95Х18,,,7.75,6.0,50.0,,12.0,,1.0,0.552,0.0,8.395575000000001,50.37345000000001,,0.0,,0.0,,0.0,0.005809,Хим.пас.,0.435675,5.0,0.5,0.4166666666666667,,,0.0,90.0,12.0,9.5,,,0.0,75.0,6.0,5.25,,,0.0,,,0.0,5.0,1.0,0.75,,,0.0,,,0.0,15.91666666666667,39262,7685.10.02.401
7685.10.02.463,Гайка,0,40.0,40.0,С1,без покрытия,ЛС59-1,,,8.5,9.0,15.0,,18.0,,1.0,0.8279999999999998,0.0,1.24308675,11.18778075,,0.0,,0.0,,0.0,0.00120105,,0.0,5.0,0.15,0.1833333333333333,,,0.0,20.0,2.0,1.666666666666667,,,0.0,90.0,3.0,3.5,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,5.666666666666666,39262,7685.10.02.463
7685.10.02.464,Шайба,0,40.0,40.0,С1,,95Х18,,,7.75,6.0,15.0,,7.0,,1.0,0.322,0.0,0.4407676875,2.644606125,,0.0,,0.0,,0.0,0.00068295,Хим.пас.,0.05122125000000001,5.0,0.1,0.15,,,0.0,,,0.0,,,0.0,30.0,1.5,1.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.65,39262,7685.10.02.464
7685.10.02.912,Винт,0,40.0,40.0,С1,отказ,45,,,7.83,1.5,4.0,,10.0,,1.0,0.4599999999999999,0.0,0.045238608,0.0678579119999999,,0.0,Хим.Окс.прм.,0.2,,0.0,0.00015072,,0.0,5.0,0.1,0.15,,,0.0,20.0,2.0,1.666666666666667,,,0.0,45.0,1.8,1.95,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,4.083333333333333,39262,7685.10.02.912
7685.10.05.003,Гайка,1,40.0,40.0,С1,,35,,,7.83,2.0,18.0,,15.0,,1.0,0.69,0.0,1.374122718,2.748245435999999,,0.0,Хим.Окс.прм.,0.25,,0.0,0.00135648,,0.0,5.0,0.15,0.1833333333333333,,,0.0,45.0,4.0,3.416666666666667,,,0.0,60.0,3.0,3.0,,,0.0,,,0.0,5.0,3.0,2.083333333333333,,,0.0,,,0.0,8.683333333333334,39262,7685.10.05.003
7685.10.05.017,Винт,1,80.0,80.0,С1,,У8А,,,7.8,2.0,6.0,,20.0,,1.0,1.84,0.0,0.4055875199999999,0.8111750399999998,,0.0,Хим.Окс.прм.,0.2,,0.0,0.00043332,,0.0,5.0,0.1,0.2166666666666666,,,0.0,10.0,2.0,2.833333333333333,,,0.0,30.0,2.0,3.166666666666667,,,0.0,,,0.0,5.0,0.35,0.55,,,0.0,,,0.0,6.766666666666666,39262,7685.10.05.017
7685.10.05.017-01,Винт,1,40.0,40.0,С1,,У8А,,,7.8,2.0,6.0,,30.0,,1.0,1.38,0.0,0.3041906399999999,0.6083812799999998,,0.0,Хим.Окс.прм.,0.2,,0.0,0.00062172,,0.0,5.0,0.1,0.15,,,0.0,10.0,2.0,1.5,,,0.0,30.0,2.5,2.166666666666667,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,4.133333333333333,39262,7685.10.05.017-01
7685.10.05.017-02,Винт,1,40.0,40.0,С1,,У8А,,,7.8,2.0,6.0,,35.0,,1.0,1.61,0.0,0.35488908,0.70977816,,0.0,Хим.Окс.прм.,0.2,,0.0,0.00071592,,0.0,5.0,0.1,0.15,,,0.0,10.0,2.0,1.5,,,0.0,30.0,2.8,2.366666666666667,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,4.333333333333334,39262,7685.10.05.017-02
7685.10.05.028,Ограничитель,0,40.0,40.0,С1,,У8А,,,7.8,2.0,6.0,,30.0,,1.0,1.38,0.0,0.3041906399999999,0.6083812799999998,,0.0,Хим.Окс.прм.,0.2,,0.0,0.00062172,,0.0,5.0,0.1,0.15,,,0.0,20.0,2.0,1.666666666666667,,,0.0,60.0,2.5,2.666666666666667,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,4.799999999999999,39262,7685.10.05.028
7685.10.05.303,Оправа,0,80.0,80.0,С1,,ЛС59-1,,,8.5,9.0,15.0,,10.0,,1.0,0.92,0.0,1.3812075,12.4308675,,0.0,Хим.Окс.,0.35,,0.0,0.00082425,,0.0,5.0,0.1,0.2166666666666666,,,0.0,60.0,2.0,3.666666666666667,,,0.0,120.0,5.0,8.666666666666666,,,0.0,,,0.0,5.0,1.0,1.416666666666667,,,0.0,,,0.0,13.96666666666667,39262,7685.10.05.303
7685.10.05.402,Втулка,0,40.0,40.0,С1,,95Х18,,,7.75,6.0,15.0,,22.0,,1.0,1.012,0.0,1.385269875,8.311619249999998,,0.0,,0.0,,0.0,0.00138945,Хим.пас.,0.10420875,5.0,0.15,0.1833333333333333,,,0.0,60.0,3.0,3.0,,,0.0,90.0,4.0,4.166666666666667,,,0.0,,,0.0,5.0,2.0,1.416666666666667,,,0.0,,,0.0,8.766666666666667,39262,7685.10.05.402
7685.10.06.103,Втулка,3,116.0,116.0,С1,,95Х18,,,7.75,6.0,40.0,,14.0,,1.0,1.8676,0.0,18.1792184,109.0753104,,0.0,,0.0,,0.0,0.0042704,Хим.пас.,0.32028000000000006,5.0,0.5,1.05,,,0.0,150.0,10.0,21.83333333333333,,,0.0,150.0,10.0,21.83333333333333,,,0.0,,,0.0,5.0,4.0,7.816666666666666,,,0.0,,,0.0,52.53333333333333,39262,7685.10.06.103
7685.10.07.031,Шторка,1,40.0,40.0,С1,,БрАЖ9-4,,,7.5,15.0,25.0,,50.0,,1.0,2.3,0.0,8.463281249999998,126.94921875,,0.0,Хим.пас.,0.35,,0.0,0.00490625,,0.0,5.0,1.0,0.75,,,0.0,180.0,25.0,19.66666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,5.0,3.416666666666667,,,0.0,,,0.0,23.83333333333333,39262,7685.10.07.031
7685.31.00.021,Втулка,0,240.0,240.0,С1,,20,,,7.83,1.5,8.0,,7.0,,1.0,1.932,0.0,0.7600086143999999,1.1400129216,,0.0,Хим.Окс.прм.,0.2,,0.0,0.00027632,,0.0,5.0,0.1,0.4833333333333333,,,0.0,,,0.0,,,0.0,20.0,1.0,4.333333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,4.816666666666667,39262,7685.31.00.021
7685.31.00.024,Втулка,0,40.0,40.0,С1,,40Х,,,7.83,1.5,30.0,,8.0,,1.0,0.368,0.0,2.03573736,3.05360604,,0.0,Хим.Окс.прм.,0.2,28..32,0.152680302,0.0021666,,0.0,5.0,0.2,0.2166666666666666,,,0.0,,,0.0,,,0.0,45.0,2.5,2.416666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.633333333333334,39262,7685.31.00.024
7685.31.00.034,Ось,0,40.0,40.0,С1,,А12,,,7.83,2.0,4.0,,20.0,,1.0,0.92,0.0,0.090477216,0.180954432,,0.0,Хим.Окс.прм.,0.2,,0.0,0.00027632,,0.0,5.0,0.1,0.15,,,0.0,60.0,2.0,2.333333333333333,,,0.0,45.0,1.5,1.75,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,4.55,39262,7685.31.00.034
7685.31.00.451,Ось,0,40.0,40.0,С1,,40Х13,,,7.65,4.0,8.0,,40.0,,1.0,1.84,0.0,0.70717824,2.82871296,,0.0,,0.0,28..32,0.053038368,0.00110528,Хим.пас.,0.082896,5.0,0.15,0.1833333333333333,,,0.0,75.0,4.0,3.916666666666667,,,0.0,60.0,2.0,2.333333333333333,,,0.0,,,0.0,5.0,2.0,1.416666666666667,15.0,0.5,0.5833333333333334,,,0.0,8.433333333333334,39262,7685.31.00.451
7685.31.00.454,Толкатель,0,40.0,40.0,С1,,40Х13,,,7.65,4.0,6.0,,20.0,,1.0,0.92,0.0,0.19889388,0.79557552,,0.0,,0.0,28..32,0.014917041,0.00043332,Хим.пас.,0.032499,5.0,0.1,0.15,,,0.0,,,0.0,,,0.0,45.0,3.0,2.75,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.9,39262,7685.31.00.454
7685.31.00.455,Шайба,0,40.0,40.0,С1,,40Х13,,,7.65,4.0,6.0,,7.0,,1.0,0.322,0.0,0.069612858,0.278451432,,0.0,,0.0,,0.0,0.0001884,Хим.пас.,0.01413,5.0,0.1,0.15,,,0.0,,,0.0,,,0.0,20.0,1.5,1.333333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.483333333333333,39262,7685.31.00.455
7685.31.00.456,Гайка,0,40.0,40.0,С1,,40Х13,,,7.65,4.0,6.0,,8.0,,1.0,0.368,0.0,0.079557552,0.318230208,,0.0,,0.0,,0.0,0.00020724,Хим.пас.,0.015543,5.0,0.1,0.15,,,0.0,20.0,2.0,1.666666666666667,,,0.0,45.0,2.0,2.083333333333333,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,4.216666666666667,39262,7685.31.00.456
7685.31.00.458,Гайка,0,40.0,40.0,С1,,40Х13,,,7.65,4.0,10.0,,20.0,,1.0,0.92,0.0,0.5524830000000001,2.209932,,0.0,,0.0,,0.0,0.000785,Хим.пас.,0.058875,5.0,0.1,0.15,,,0.0,20.0,2.0,1.666666666666667,,,0.0,45.0,1.5,1.75,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,3.883333333333334,39262,7685.31.00.458
7685.31.00.459,Гайка,0,40.0,40.0,С1,,40Х13,,,7.65,4.0,6.0,,10.0,,1.0,0.4599999999999999,0.0,0.09944694,0.39778776,,0.0,,0.0,,0.0,0.00024492,Хим.пас.,0.018369,5.0,0.1,0.15,,,0.0,20.0,2.0,1.666666666666667,,,0.0,45.0,2.0,2.083333333333333,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,4.216666666666667,39262,7685.31.00.459
7685.31.00.475,Гайка,0,40.0,40.0,С1,,А12,,,7.83,2.0,12.0,,10.0,,1.0,0.4599999999999999,0.0,0.407147472,0.814294944,,0.0,,0.0,,0.0,0.00060288,Ц3.хр.,0.045216,5.0,0.1,0.15,,,0.0,45.0,2.0,2.083333333333333,,,0.0,45.0,2.0,2.083333333333333,,,0.0,,,0.0,5.0,0.35,0.3166666666666666,,,0.0,,,0.0,4.633333333333333,39262,7685.31.00.475
7685.31.00.481,Оправа,1,40.0,40.0,С1,,40Х13,,,7.65,4.0,35.0,,25.0,,1.0,1.15,0.0,8.459895937499999,33.83958375,,0.0,,0.0,28..32,0.6344921953125,0.00467075,Хим.пас.,0.35030625000000004,5.0,0.5,0.4166666666666667,,,0.0,120.0,7.0,6.666666666666667,,,0.0,120.0,7.0,6.666666666666667,,,0.0,,,0.0,5.0,3.0,2.083333333333333,,,0.0,,,0.0,15.83333333333333,39262,7685.31.00.481
7084.10.04.011,Рычаг,4,1.0,30.0,С1,материал заказчика,45,,,7.83,1.5,20.0,,40.0,,1.0,1.38,0.0,3.3928956,5.0893434,,0.0,Хим.окс.прм.,0.35,30..34,0.33928956,0.00314,,0.0,5.0,0.5,0.3333333333333333,,,0.0,360.0,30.0,21.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,3.0,1.583333333333333,,,0.0,,,0.0,22.91666666666667,39263,7084.10.04.011
